symbol,Ametal,Bmetal,Surface,Crystal System,DFT_ads_E,surface_energy,Cost,activity_score,stability_score,cost_score,asci_score,asci_rank,key,AandB,experimentally_observed,distance_from_optimal
Sn14Ru6,Ru,Sn,111,Cubic,-0.31299132,0.9146548232717824,6097.940435,0.7133912,0.7657107999540771,0.27063173504072957,0.5801184498986935,154,mp-22344_H_3_111,Ru-Sn,True,0.04299132
Sn14Ru6,Ru,Sn,111,Cubic,-0.31873276,1.288475568836799,6097.940435,0.6751149333333334,0.6272121658898542,0.27063173504072957,0.5217827326575,191,mp-22344_H_4_111,Ru-Sn,True,0.048732759999999986
CoNi,Co,Ni,111,Cubic,-0.33952242,2.2467008355368105,24.722415,0.5365172000000001,0.27219470862384143,0.7900268004137951,0.5354840419865581,183,mp-1006883_H_0_111,Co-Ni,False,0.06952241999999997
CoNi,Co,Ni,111,Cubic,-0.35076552,2.2627798335612748,24.722415,0.46156320000000006,0.2662375238235604,0.7900268004137951,0.5087833510024653,198,mp-1006883_H_1_111,Co-Ni,False,0.08076551999999998
FeIr3,Fe,Ir,111,Cubic,-0.34625809,2.147532233507372,102480.5275125,0.49161273333333333,0.3089361577972312,0.004547967085957299,0.26572744288231176,337,mp-10596_H_0_111,Fe-Ir,True,0.07625809
TiCu,Cu,Ti,111,Cubic,-0.11639606,1.6640553084086245,8.60014,0.0,0.4880618337319314,0.8895994550092478,0.4635242198346816,227,mp-11364_H_1_111,Cu-Ti,False,0.15360394000000002
TiPt,Pt,Ti,111,Cubic,-0.20994828,1.4462153638763169,15357.00586,0.5996551999999997,0.5687703955768579,0.1835358059379688,0.44798262055927246,243,mp-11552_H_0_111,Pt-Ti,True,0.06005172000000003
MnPt3,Mn,Pt,111,Cubic,-0.3152699,1.5059626390724012,23030.4009125,0.6982006666666668,0.5466343421290759,0.14532201786868063,0.4602050389779465,235,mp-1180_H_0_111,Mn-Pt,True,0.045269899999999974
Cu3Pt,Cu,Pt,111,Cubic,-0.26992337,1.11463643985212,7684.57142,0.9994891333333332,0.6916186553555513,0.24882396073538138,0.6426657169173616,118,mp-12086_H_0_111,Cu-Pt,True,7.663000000002196e-05
TiPt3,Pt,Ti,111,Cubic,-0.39687499,1.5553047921741578,23032.092930000003,0.15416673333333353,0.5283533320795882,0.14531509012837532,0.2746387522299118,334,mp-12107_H_0_111,Pt-Ti,True,0.12687498999999997
MoPt3,Mo,Pt,111,Cubic,-0.223725,1.3492172535520166,23045.870270000003,0.6914999999999999,0.6047076889082411,0.14525869958087229,0.4771364951972161,218,mp-13100_H_0_111,Mo-Pt,False,0.04627500000000001
TiNi,Ni,Ti,111,Cubic,-0.3594055,1.7971421397956835,11.288345,0.40396333333333345,0.4387538577094038,0.8639510240655848,0.5718400212264021,160,mp-571_H_0_111,Ni-Ti,True,0.08940549999999997
FePt3,Fe,Pt,111,Cubic,-0.33782389,1.4896830027293586,23030.4100125,0.5478407333333333,0.5526658623786164,0.1453219806085813,0.41257664999186106,269,mp-649_H_0_111,Fe-Pt,True,0.06782389
TiCo,Co,Ti,111,Cubic,-0.35495702,2.134950444491253,20.26579,0.43361986666666663,0.31359764492305386,0.8087710612935014,0.5215639396643983,192,mp-823_H_0_111,Co-Ti,True,0.08495702
CoPt3,Co,Pt,111,Cubic,-0.35906491,1.4534916932848247,23038.809965,0.40623393333333335,0.566074553529471,0.1452875931427628,0.37025958233326484,296,mp-922_H_0_111,Co-Pt,True,0.08906491
Nb2Sn6,Nb,Sn,111,Hexagonal,-0.37137331,0.3599505788723528,43.0840375,0.32417793333333333,0.9712258257261981,0.7376495001821467,0.6782840705515752,99,mp-1186237_H_0_111,Nb-Sn,False,0.10137331
Nb2Sb2,Nb,Sb,111,Hexagonal,-0.15162561,1.4643030934280614,54.835764999999995,0.21083739999999984,0.5620689862357222,0.714905670088498,0.4981270352878776,205,mp-1207123_H_1_111,Nb-Sb,False,0.11837439000000002
Cu6Sn2,Cu,Sn,111,Hexagonal,-0.21137339,0.887685669246072,15.4369325,0.6091559333333332,0.7757027306822205,0.834436380594267,0.7407117285271836,59,mp-13138_H_0_111,Cu-Sn,True,0.05862661000000002
Sn2Pt2,Pt,Sn,111,Hexagonal,-0.34966611,1.0004623291219608,15368.911025,0.4688926000000002,0.7339195671407538,0.1834627316175931,0.45930534390643046,236,mp-19856_H_0_111,Pt-Sn,True,0.07966610999999996
Sn2Pt2,Pt,Sn,111,Hexagonal,-0.1204486,1.000737249316762,15368.911025,0.002990666666666586,0.7338177106442689,0.1834627316175931,0.3055240932625904,320,mp-19856_H_1_111,Pt-Sn,True,0.1495514
Sn6Pt4,Pt,Sn,111,Hexagonal,-0.16003284,0.7748709980066928,12301.25723,0.26688559999999995,0.8174999772353571,0.20445781490354423,0.42736289755487283,256,mp-30846_H_0_111,Pt-Sn,True,0.10996716000000001
Sn6Pt4,Pt,Sn,111,Hexagonal,-0.13424118,0.7986411243259854,12301.25723,0.09494119999999973,0.8086932695664713,0.20445781490354423,0.36771503202414046,297,mp-30846_H_1_111,Pt-Sn,True,0.13575882000000003
Sn6Pt4,Pt,Sn,111,Hexagonal,-0.14286467,0.7331177379393158,12301.25723,0.15243113333333314,0.832969342046343,0.20445781490354423,0.39469781394249814,279,mp-30846_H_2_111,Pt-Sn,True,0.12713533000000002
Sn6Pt4,Pt,Sn,111,Hexagonal,-0.1758301,0.7715941811355762,12301.25723,0.3722006666666664,0.8187140207739046,0.20445781490354423,0.4625175039225935,230,mp-30846_H_3_111,Pt-Sn,True,0.09416990000000003
Sn6Pt4,Pt,Sn,111,Hexagonal,-0.13754732,0.7443710956662091,12301.25723,0.11698213333333318,0.8288000317758415,0.20445781490354423,0.3816237715532327,288,mp-30846_H_4_111,Pt-Sn,True,0.13245268000000002
Ni2Sb2,Ni,Sb,111,Hexagonal,-0.23478475,0.94748501374226,22.50325,0.7652316666666664,0.7535473858306664,0.7988956169806442,0.7728215970975388,46,mp-810_H_0_111,Ni-Sb,True,0.03521525000000003
Ni2Sb2,Ni,Sb,111,Hexagonal,-0.25123753,0.974519201520344,22.50325,0.8749168666666665,0.7435313604368882,0.7988956169806442,0.8057124247175921,21,mp-810_H_1_111,Ni-Sb,True,0.01876247000000003
Nb2Pt6,Nb,Pt,111,Orthorhombic,-0.39771754,2.032090716665301,23050.487500000003,0.14854973333333354,0.3517066369282457,0.14523980883549717,0.2144661371903902,355,mp-1078699_H_4_111,Nb-Pt,True,0.12771753999999996
Cu6Sb2,Cu,Sb,111,Orthorhombic,-0.21583818,0.6577320801144291,15.0918025,0.6389211999999997,0.8608993345912961,0.836568574024049,0.7793740915833043,40,mp-20900_H_0_111,Cu-Sb,True,0.05416182000000003
Cu6Sb2,Cu,Sb,111,Orthorhombic,-0.11551656,0.6693477376300563,15.0918025,0.0,0.8565957941410713,0.836568574024049,0.5671099272347302,164,mp-20900_H_1_111,Cu-Sb,True,0.15448344000000003
Cu6Sb2,Cu,Sb,111,Orthorhombic,-0.32133275,0.7215577921659687,15.0918025,0.6577816666666667,0.837252241586991,0.836568574024049,0.7777945048918837,41,mp-20900_H_2_111,Cu-Sb,True,0.05133274999999998
Cu6Sb2,Cu,Sb,111,Orthorhombic,-0.22956366,0.6998114138207773,15.0918025,0.7304243999999999,0.845309161199894,0.836568574024049,0.8044253903641417,23,mp-20900_H_4_111,Cu-Sb,True,0.040436340000000015
Cu6Sb2,Cu,Sb,111,Orthorhombic,-0.12943948,0.7693177435605769,15.0918025,0.06292986666666645,0.8195574290074239,0.836568574024049,0.5756541227406266,156,mp-20900_H_5_111,Cu-Sb,True,0.14056052000000002
Cu6Sn2,Cu,Sn,111,Orthorhombic,-0.28738664,0.879571648035104,15.4369325,0.8840890666666666,0.7787089331678225,0.834436380594267,0.8324317093474323,12,mp-581786_H_1_111,Cu-Sn,True,0.01738664000000001
Cu6Sn2,Cu,Sn,111,Orthorhombic,-0.1654559,0.9228705716964664,15.4369325,0.3030393333333331,0.7626669080670333,0.834436380594267,0.6353914290641718,122,mp-581786_H_2_111,Cu-Sn,True,0.10454410000000003
Cu6Sn2,Cu,Sn,111,Orthorhombic,-0.15613835,0.91288737116892,15.4369325,0.24092233333333324,0.7663656317281948,0.834436380594267,0.6161133978723551,129,mp-581786_H_4_111,Cu-Sn,True,0.11386165000000001
Cu6Sn2,Cu,Sn,111,Orthorhombic,-0.11466557,0.9791747644927596,15.4369325,0.0,0.7418064986679005,0.834436380594267,0.528504513962458,186,mp-581786_H_5_111,Cu-Sn,True,0.15533443000000002
